Sampling date,Prefecture,City,Sampling coordinate North latitude,Sampling coordinate East longitude,Sampling coordinate North latitude (Decimal),Sampling coordinate East longitude (Decimal),Distance from TEPCO Fukushima Dai-ichi NPP (km),Sample ID,Accepted date,Turbidity (degree),Mass of suspended substance (mg/L),Transparency (cm),134Cs Radioactivity concentration (Bq/kg),134Cs Detection limit (Bq/kg),137Cs Radioactivity concentration (Bq/kg),137Cs Detection limit (Bq/kg),Remark
2013-01-22,Fukushima prefecture,Futaba county Okuma town,"37°24'52.9""","140°54'48.8""",37.414694,140.913556,10.5,12RK0284,2013/1/28,<0.1,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-03-17,Fukushima prefecture,Futaba county Okuma town,"37°24'32.5""","140°52'16.7""",37.409019,140.871297,14.3,12RK0953,2013/3/19,<0.1,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-03-16,Fukushima prefecture,Futaba county Okuma town,"37°24'27.1""","140°52'13.7""",37.407536,140.870483,14.4,12RK0947,2013/3/18,0.2,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-03-16,Fukushima prefecture,Futaba county Okuma town,"37°24'09.0""","140°52'14.5""",37.402486,140.870681,14.4,12RK0948,2013/3/18,0.2,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-03-16,Fukushima prefecture,Futaba county Okuma town,"37°23'57.7""","140°52'08.2""",37.399369,140.868942,14.6,12RK0949,2013/3/18,<0.1,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-03-18,Fukushima prefecture,Futaba county Okuma town,"37°23'42.7""","140°52'07.8""",37.395186,140.868836,14.7,12RK0956,2013/3/21,0.1,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-02-21,Fukushima prefecture,Futaba county Okuma town,"37°23'44.3""","140°52'25.3""",37.395639,140.873703,14.3,12RK0614,2013/2/26,0.2,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-03-18,Fukushima prefecture,Futaba county Okuma town,"37°23'31.8""","140°52'14.5""",37.392167,140.870681,14.6,12RK0957,2013/3/21,0.9,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-03-16,Fukushima prefecture,Futaba county Okuma town,"37°23'15.2""","140°52'13.0""",37.387542,140.870286,14.8,12RK0950,2013/3/18,0.1,4.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-03-17,Fukushima prefecture,Futaba county Okuma town,"37°23'13.2""","140°52'30.7""",37.386994,140.875183,14.4,12RK0954,2013/3/19,0.9,1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-03-17,Fukushima prefecture,Futaba county Okuma town,"37°23'14.3""","140°52'04.8""",37.387303,140.867997,15.0,12RK0955,2013/3/19,0.2,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-03-18,Fukushima prefecture,Futaba county Okuma town,"37°23'00.9""","140°52'16.0""",37.383583,140.871108,14.8,12RK0958,2013/3/21,0.7,2.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2012-12-25,Fukushima prefecture,Futaba county Okuma town,"37°24'08.5""","140°52'16.1""",37.402347,140.871139,14.4,12RK0012,2013/1/4,0.2,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-01-22,Fukushima prefecture,Futaba county Okuma town,"37°24'08.5""","140°52'16.1""",37.402347,140.871139,14.4,12RK0285,2013/1/28,0.3,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-02-21,Fukushima prefecture,Futaba county Okuma town,"37°24'08.5""","140°52'16.1""",37.402347,140.871139,14.4,12RK0615,2013/2/26,0.2,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-03-16,Fukushima prefecture,Futaba county Okuma town,"37°24'08.5""","140°52'16.1""",37.402347,140.871139,14.4,12RK0951,2013/3/18,0.1,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-01-13,Fukushima prefecture,Futaba county Naraha town,"37°14'58.9""","140°57'58.7""",37.249686,140.966308,20.0,12RK0145,2013/1/21,0.2,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-02-13,Fukushima prefecture,Futaba county Naraha town,"37°14'58.9""","140°57'58.7""",37.249686,140.966308,20.0,12RK0520,2013/2/15,<0.1,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-03-11,Fukushima prefecture,Futaba county Naraha town,"37°14'58.9""","140°57'58.7""",37.249686,140.966308,20.0,12RK0822,2013/3/14,<0.1,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-01-13,Fukushima prefecture,Futaba county Naraha town,"37°15'22.8""","140°57'44.1""",37.256328,140.962250,19.4,12RK0146,2013/1/21,0.3,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-02-13,Fukushima prefecture,Futaba county Naraha town,"37°15'22.8""","140°57'44.1""",37.256328,140.962250,19.4,12RK0521,2013/2/15,0.2,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-03-11,Fukushima prefecture,Futaba county Naraha town,"37°15'22.8""","140°57'44.1""",37.256328,140.962250,19.4,12RK0823,2013/3/14,0.2,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-01-13,Fukushima prefecture,Futaba county Naraha town,"37°16'06.9""","140°57'04.9""",37.268581,140.951369,18.5,12RK0147,2013/1/21,0.2,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-02-13,Fukushima prefecture,Futaba county Naraha town,"37°16'06.9""","140°57'04.9""",37.268581,140.951369,18.5,12RK0522,2013/2/15,0.2,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-03-11,Fukushima prefecture,Futaba county Naraha town,"37°16'06.9""","140°57'04.9""",37.268581,140.951369,18.5,12RK0824,2013/3/14,0.2,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-01-13,Fukushima prefecture,Futaba county Naraha town,"37°17'21.9""","140°54'17.5""",37.289406,140.904847,18.5,12RK0148,2013/1/21,0.2,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-02-13,Fukushima prefecture,Futaba county Naraha town,"37°17'21.9""","140°54'17.5""",37.289406,140.904847,18.5,12RK0523,2013/2/15,0.2,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-03-11,Fukushima prefecture,Futaba county Naraha town,"37°17'21.9""","140°54'17.5""",37.289406,140.904847,18.5,12RK0825,2013/3/14,0.1,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-01-13,Fukushima prefecture,Futaba county Naraha town,"37°18'28.1""","140°57'52.5""",37.307797,140.964583,14.0,12RK0149,2013/1/21,0.1,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-02-13,Fukushima prefecture,Futaba county Naraha town,"37°18'28.1""","140°57'52.5""",37.307797,140.964583,14.0,12RK0524,2013/2/15,<0.1,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-03-11,Fukushima prefecture,Futaba county Naraha town,"37°18'28.1""","140°57'52.5""",37.307797,140.964583,14.0,12RK0826,2013/3/14,<0.1,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2012-12-22,Fukushima prefecture,Futaba county Hirono town,"37°14'32.4""","140°54'15.4""",37.242322,140.904281,22.9,12RK0004,2012/12/27,1.5,2.0,95.0,ND,1.0E+00,ND,1.0E+00,
2013-01-23,Fukushima prefecture,Futaba county Hirono town,"37°14'32.4""","140°54'15.4""",37.242322,140.904281,22.9,12RK0286,2013/1/28,<0.1,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-02-13,Fukushima prefecture,Futaba county Hirono town,"37°14'32.4""","140°54'15.4""",37.242322,140.904281,22.9,12RK0518,2013/2/15,<0.1,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-03-11,Fukushima prefecture,Futaba county Hirono town,"37°14'32.4""","140°54'15.4""",37.242322,140.904281,22.9,12RK0820,2013/3/14,0.2,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2012-12-22,Fukushima prefecture,Futaba county Hirono town,"37°14'25.1""","140°54'49.0""",37.240294,140.913606,22.7,12RK0005,2012/12/27,2.2,5.0,69.0,ND,1.0E+00,ND,1.0E+00,
2013-01-13,Fukushima prefecture,Futaba county Hirono town,"37°14'25.1""","140°54'49.0""",37.240294,140.913606,22.7,12RK0150,2013/1/21,0.3,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-02-13,Fukushima prefecture,Futaba county Hirono town,"37°14'25.1""","140°54'49.0""",37.240294,140.913606,22.7,12RK0519,2013/2/15,0.4,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-03-11,Fukushima prefecture,Futaba county Hirono town,"37°14'25.1""","140°54'49.0""",37.240294,140.913606,22.7,12RK0821,2013/3/14,0.2,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-03-02,Fukushima prefecture,Soma county Iitate village,"37°41'40.8""","140°45'56.8""",37.694667,140.765778,38.4,12RK0706,2013/3/5,0.2,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-03-02,Fukushima prefecture,Soma county Iitate village,"37°41'28.4""","140°45'54.3""",37.691222,140.765083,38.1,12RK0707,2013/3/5,0.5,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-03-03,Fukushima prefecture,Soma county Iitate village,"37°40'32.4""","140°47'25.8""",37.675667,140.790500,35.4,12RK0716,2013/3/6,0.3,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-03-03,Fukushima prefecture,Soma county Iitate village,"37°38'32.1""","140°44'44.4""",37.642250,140.745667,35.2,12RK0717,2013/3/6,0.1,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-03-03,Fukushima prefecture,Soma county Iitate village,"37°38'21.4""","140°45'03.3""",37.639278,140.750917,34.7,12RK0718,2013/3/6,<0.1,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-03-03,Fukushima prefecture,Soma county Iitate village,"37°41'16.1""","140°48'13.6""",37.687806,140.803778,35.8,12RK0719,2013/3/6,<0.1,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-03-02,Fukushima prefecture,Soma county Iitate village,"37°41'05.9""","140°46'40.7""",37.684972,140.777972,36.9,12RK0708,2013/3/5,0.2,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-03-03,Fukushima prefecture,Soma county Iitate village,"37°41'56.1""","140°48'49.6""",37.698917,140.813778,36.3,12RK0720,2013/3/6,0.1,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-03-02,Fukushima prefecture,Soma county Iitate village,"37°44'48.0""","140°46'42.2""",37.746667,140.778389,42.5,12RK0709,2013/3/5,0.2,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-03-02,Fukushima prefecture,Soma county Iitate village,"37°44'53.8""","140°42'23.5""",37.748278,140.706528,46.3,12RK0710,2013/3/5,0.6,3.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-03-02,Fukushima prefecture,Soma county Iitate village,"37°44'15.0""","140°45'19.3""",37.737500,140.755361,42.8,12RK0711,2013/3/5,0.6,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-03-04,Fukushima prefecture,Soma county Iitate village,"37°42'36.8""","140°46'18.9""",37.710222,140.771917,39.4,12RK0726,2013/3/7,0.3,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-03-04,Fukushima prefecture,Soma county Iitate village,"37°37'59.8""","140°42'39.0""",37.633278,140.710833,36.8,12RK0727,2013/3/7,2.0,6.0,98.0,ND,1.0E+00,1.4E+00,1.0E+00,Not detected after filtration with 1µm glass fiber filter paper.
2013-03-03,Fukushima prefecture,Soma county Iitate village,"37°39'13.5""","140°43'28.3""",37.653750,140.724528,37.4,12RK0721,2013/3/6,<0.1,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-03-04,Fukushima prefecture,Soma county Iitate village,"37°39'09.3""","140°43'26.7""",37.652583,140.724083,37.4,12RK0722,2013/3/6,0.6,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-03-03,Fukushima prefecture,Soma county Iitate village,"37°38'53.2""","140°42'39.2""",37.648111,140.710889,37.9,12RK0723,2013/3/6,0.1,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-03-04,Fukushima prefecture,Soma county Iitate village,"37°37'46.6""","140°44'19.0""",37.629611,140.738611,34.7,12RK0729,2013/3/7,<0.1,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-03-04,Fukushima prefecture,Soma county Iitate village,"37°38'21.6""","140°40'57.4""",37.639333,140.682611,39.2,12RK0730,2013/3/7,0.6,2.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-03-04,Fukushima prefecture,Soma county Iitate village,"37°37'33.2""","140°41'41.4""",37.625889,140.694833,37.4,12RK0731,2013/3/7,0.3,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-03-04,Fukushima prefecture,Soma county Iitate village,"37°36'50.5""","140°43'06.3""",37.614028,140.718417,35.0,12RK0732,2013/3/7,<0.1,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-03-04,Fukushima prefecture,Soma county Iitate village,"37°37'45.8""","140°40'58.6""",37.629389,140.682944,38.5,12RK0733,2013/3/7,<0.1,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-03-04,Fukushima prefecture,Soma county Iitate village,"37°36'38.8""","140°44'00.5""",37.610778,140.733472,33.7,12RK0734,2013/3/7,<0.1,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-03-04,Fukushima prefecture,Soma county Iitate village,"37°37'00.4""","140°44'44.7""",37.616778,140.745750,33.3,12RK0735,2013/3/7,<0.1,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-03-04,Fukushima prefecture,Soma county Iitate village,"37°36'08.2""","140°45'34.1""",37.602278,140.759472,31.3,12RK0736,2013/3/7,0.2,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-03-03,Fukushima prefecture,Soma county Iitate village,"37°36'39.3""","140°46'34.7""",37.610917,140.776306,30.9,12RK0724,2013/3/6,0.7,4.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-03-03,Fukushima prefecture,Soma county Iitate village,"37°37'27.4""","140°48'42.1""",37.624278,140.811694,29.8,12RK0725,2013/3/6,0.1,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-03-02,Fukushima prefecture,Soma county Iitate village,"37°41'39.0""","140°42'02.9""",37.694167,140.700806,42.1,12RK0712,2013/3/5,<0.1,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-03-02,Fukushima prefecture,Soma county Iitate village,"37°44'09.2""","140°41'33.7""",37.735889,140.692694,46.0,12RK0713,2013/3/5,0.3,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-03-02,Fukushima prefecture,Soma county Iitate village,"37°43'49.1""","140°40'35.3""",37.730306,140.676472,46.5,12RK0714,2013/3/5,0.4,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-03-02,Fukushima prefecture,Soma county Iitate village,"37°41'23.6""","140°39'01.8""",37.689889,140.650500,45.0,12RK0715,2013/3/5,0.6,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-03-15,Fukushima prefecture,Tamura city,"37°28'04.2""","140°42'18.8""",37.467822,140.705217,29.3,12RK0938,2013/3/18,1.5,4.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-03-15,Fukushima prefecture,Tamura city,"37°27'42.1""","140°43'14.0""",37.461700,140.720567,27.9,12RK0939,2013/3/18,1.6,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-03-15,Fukushima prefecture,Tamura city,"37°27'08.7""","140°43'58.7""",37.452417,140.732972,26.6,12RK0940,2013/3/18,0.3,1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-03-15,Fukushima prefecture,Tamura city,"37°27'26.3""","140°43'50.1""",37.457306,140.730575,26.9,12RK0941,2013/3/18,<0.1,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-03-14,Fukushima prefecture,Tamura city,"37°27'44.9""","140°44'58.2""",37.462467,140.749497,25.4,12RK0923,2013/3/18,<0.1,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-03-14,Fukushima prefecture,Tamura city,"37°28'29.0""","140°44'01.0""",37.474728,140.733611,27.0,12RK0924,2013/3/18,0.1,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-03-14,Fukushima prefecture,Tamura city,"37°28'20.6""","140°44'26.4""",37.472381,140.740661,26.3,12RK0925,2013/3/18,0.3,1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-03-15,Fukushima prefecture,Tamura city,"37°28'36.9""","140°42'58.1""",37.476908,140.716125,28.6,12RK0942,2013/3/18,0.8,2.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-03-14,Fukushima prefecture,Tamura city,"37°28'49.6""","140°43'38.3""",37.480453,140.727311,27.7,12RK0926,2013/3/18,<0.1,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-03-14,Fukushima prefecture,Tamura city,"37°29'17.0""","140°44'28.7""",37.488067,140.741303,26.7,12RK0927,2013/3/18,0.3,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-03-14,Fukushima prefecture,Tamura city,"37°29'00.3""","140°43'11.7""",37.483411,140.719908,28.4,12RK0928,2013/3/18,0.1,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-03-15,Fukushima prefecture,Tamura city,"37°26'38.0""","140°45'35.2""",37.443886,140.759781,24.2,12RK0943,2013/3/18,0.5,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-03-16,Fukushima prefecture,Tamura city,"37°27'32.3""","140°45'05.1""",37.458972,140.751419,25.1,12RK0952,2013/3/18,<0.1,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-03-14,Fukushima prefecture,Tamura city,"37°27'06.6""","140°45'36.9""",37.451831,140.760253,24.2,12RK0929,2013/3/18,<0.1,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-03-14,Fukushima prefecture,Tamura city,"37°27'11.7""","140°47'51.3""",37.453247,140.797578,21.0,12RK0930,2013/3/18,<0.1,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-03-15,Fukushima prefecture,Tamura city,"37°26'37.3""","140°47'10.5""",37.443681,140.786239,21.9,12RK0944,2013/3/18,0.8,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-03-13,Fukushima prefecture,Tamura city,"37°26'00.0""","140°47'23.6""",37.433344,140.789886,21.4,12RK0907,2013/3/18,<0.1,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-03-14,Fukushima prefecture,Tamura city,"37°25'41.6""","140°47'52.8""",37.428219,140.798003,20.7,12RK0931,2013/3/18,0.5,2.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-03-12,Fukushima prefecture,Tamura city,"37°26'06.7""","140°48'35.6""",37.435183,140.809875,19.7,12RK0899,2013/3/18,0.2,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-03-12,Fukushima prefecture,Tamura city,"37°25'42.9""","140°48'28.0""",37.428589,140.807786,19.8,12RK0900,2013/3/18,0.3,1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-03-12,Fukushima prefecture,Tamura city,"37°25'05.1""","140°49'33.7""",37.418092,140.826019,18.2,12RK0901,2013/3/18,0.4,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-03-13,Fukushima prefecture,Tamura city,"37°24'28.5""","140°50'32.0""",37.407914,140.842225,16.8,12RK0908,2013/3/18,0.1,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-03-12,Fukushima prefecture,Tamura city,"37°23'16.5""","140°50'13.1""",37.387925,140.836961,17.7,12RK0902,2013/3/18,0.1,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-03-12,Fukushima prefecture,Tamura city,"37°23'51.6""","140°49'01.4""",37.397656,140.817061,19.2,12RK0903,2013/3/18,<0.1,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-03-12,Fukushima prefecture,Tamura city,"37°24'35.0""","140°50'54.8""",37.409733,140.848542,16.3,12RK0904,2013/3/18,0.1,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-03-13,Fukushima prefecture,Tamura city,"37°23'43.9""","140°45'45.2""",37.395539,140.762558,24.0,12RK0909,2013/3/18,0.2,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-03-12,Fukushima prefecture,Tamura city,"37°23'29.2""","140°46'28.7""",37.391433,140.774628,23.0,12RK0905,2013/3/18,<0.1,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-03-12,Fukushima prefecture,Tamura city,"37°23'41.7""","140°47'59.7""",37.394914,140.799911,20.7,12RK0906,2013/3/18,0.2,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-03-14,Fukushima prefecture,Tamura city,"37°25'13.4""","140°47'34.1""",37.420400,140.792817,21.1,12RK0932,2013/3/18,0.8,2.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-03-13,Fukushima prefecture,Tamura city,"37°24'31.4""","140°45'53.8""",37.408725,140.764953,23.6,12RK0910,2013/3/18,0.3,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-03-13,Fukushima prefecture,Tamura city,"37°24'16.9""","140°45'12.0""",37.404697,140.753342,24.7,12RK0911,2013/3/18,0.1,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-03-13,Fukushima prefecture,Tamura city,"37°23'45.7""","140°45'00.9""",37.396019,140.750244,25.1,12RK0912,2013/3/18,0.1,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-03-13,Fukushima prefecture,Tamura city,"37°25'52.3""","140°45'53.1""",37.431186,140.764756,23.6,12RK0913,2013/3/18,0.3,2.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-03-13,Fukushima prefecture,Tamura city,"37°25'32.6""","140°44'40.2""",37.425717,140.744492,25.4,12RK0914,2013/3/18,0.2,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-03-13,Fukushima prefecture,Tamura city,"37°25'15.2""","140°43'57.8""",37.420897,140.732728,26.4,12RK0915,2013/3/18,0.1,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-03-13,Fukushima prefecture,Tamura city,"37°25'04.0""","140°41'32.9""",37.417778,140.692458,30.0,12RK0916,2013/3/18,0.2,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-03-13,Fukushima prefecture,Tamura city,"37°23'27.2""","140°42'19.4""",37.390900,140.705383,29.1,12RK0917,2013/3/18,0.3,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-03-13,Fukushima prefecture,Tamura city,"37°23'54.2""","140°41'34.5""",37.398378,140.692917,30.1,12RK0918,2013/3/18,0.2,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-03-13,Fukushima prefecture,Tamura city,"37°24'20.7""","140°41'33.0""",37.405747,140.692506,30.1,12RK0919,2013/3/18,0.1,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-03-13,Fukushima prefecture,Tamura city,"37°24'23.8""","140°41'54.6""",37.406608,140.698486,29.5,12RK0920,2013/3/18,0.1,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-03-15,Fukushima prefecture,Tamura city,"37°25'57.7""","140°42'15.0""",37.432706,140.704178,29.0,12RK0945,2013/3/18,0.5,2.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-03-13,Fukushima prefecture,Tamura city,"37°24'54.7""","140°42'22.4""",37.415192,140.706208,28.8,12RK0921,2013/3/18,<0.1,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-03-13,Fukushima prefecture,Tamura city,"37°25'12.3""","140°42'50.6""",37.420083,140.714067,28.1,12RK0922,2013/3/18,0.2,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-03-14,Fukushima prefecture,Tamura city,"37°28'08.5""","140°39'55.6""",37.469014,140.665436,32.8,12RK0933,2013/3/18,0.3,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-03-14,Fukushima prefecture,Tamura city,"37°28'16.6""","140°40'14.9""",37.471272,140.670792,32.4,12RK0934,2013/3/18,0.2,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-03-15,Fukushima prefecture,Tamura city,"37°26'23.5""","140°41'39.6""",37.439869,140.694336,29.9,12RK0946,2013/3/18,<0.1,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-03-14,Fukushima prefecture,Tamura city,"37°28'47.7""","140°42'06.1""",37.479908,140.701692,29.9,12RK0935,2013/3/18,0.8,3.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-03-14,Fukushima prefecture,Tamura city,"37°29'38.3""","140°42'47.9""",37.493958,140.713317,29.3,12RK0936,2013/3/18,0.1,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-03-14,Fukushima prefecture,Tamura city,"37°28'49.3""","140°40'49.4""",37.480347,140.680389,31.7,12RK0937,2013/3/18,0.2,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2012-12-30,Fukushima prefecture,Futaba county Namie town,"37°33'58.2""","140°44'21.1""",37.566167,140.739197,30.4,12RK0085,2013/1/15,0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2012-12-31,Fukushima prefecture,Futaba county Namie town,"37°33'58.2""","140°44'21.1""",37.566167,140.739197,30.4,12RK0086,2013/1/15,0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-01,Fukushima prefecture,Futaba county Namie town,"37°33'58.2""","140°44'21.1""",37.566167,140.739197,30.4,12RK0087,2013/1/15,0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-02,Fukushima prefecture,Futaba county Namie town,"37°33'58.2""","140°44'21.1""",37.566167,140.739197,30.4,12RK0088,2013/1/15,0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-03,Fukushima prefecture,Futaba county Namie town,"37°33'58.2""","140°44'21.1""",37.566167,140.739197,30.4,12RK0089,2013/1/15,0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-04,Fukushima prefecture,Futaba county Namie town,"37°33'58.2""","140°44'21.1""",37.566167,140.739197,30.4,12RK0090,2013/1/15,<0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-05,Fukushima prefecture,Futaba county Namie town,"37°33'58.2""","140°44'21.1""",37.566167,140.739197,30.4,12RK0091,2013/1/15,<0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-06,Fukushima prefecture,Futaba county Namie town,"37°33'58.2""","140°44'21.1""",37.566167,140.739197,30.4,12RK0092,2013/1/15,0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-07,Fukushima prefecture,Futaba county Namie town,"37°33'58.2""","140°44'21.1""",37.566167,140.739197,30.4,12RK0165,2013/1/21,0.1,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-01-08,Fukushima prefecture,Futaba county Namie town,"37°33'58.2""","140°44'21.1""",37.566167,140.739197,30.4,12RK0166,2013/1/21,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-09,Fukushima prefecture,Futaba county Namie town,"37°33'58.2""","140°44'21.1""",37.566167,140.739197,30.4,12RK0167,2013/1/21,0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
